playerID,yearID,stint,teamID,lgID,G_bat,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,run_production,run_prevention,pos_factor,POS,G_field,run_production_scaled,run_prevention_scaled,total_run_value
ahmedni01,2018,1,ARI,NL,153,,516,61,121,33,5,16,70.0,5.0,4.0,40,109.0,2.0,2.0,1.0,5.0,15.0,,214.0,373.40500000000003,1.15,SS,148,0.8778995842559526,1.2657287728610853,1.0330312596980056
ahmedni01,2019,1,ARI,NL,158,,556,79,141,33,6,19,82.0,8.0,2.0,52,113.0,2.0,4.0,1.0,12.0,15.0,,260.5,366.275,1.15,SS,158,1.3387795728568694,1.2226309786951257,1.292320135192172
ahmedni01,2020,1,ARI,NL,57,,199,29,53,10,1,5,29.0,4.0,0.0,18,46.0,0.0,0.0,0.0,0.0,3.0,,94.10000000000001,113.045,1.15,SS,57,-0.31047698850211003,-0.30803583990878314,-0.30950052906477926
ahmedni01,2021,1,ARI,NL,129,,434,46,96,30,3,5,38.0,7.0,2.0,34,104.0,3.0,2.0,2.0,1.0,9.0,,153.7,280.59999999999997,1.15,SS,127,0.28024230871540884,0.70476232299126,0.4500503144257493
ahmedni01,2023,1,ARI,NL,72,72.0,198,14,42,10,1,2,17.0,5.0,1.0,12,52.0,0.0,0.0,0.0,0.0,0.0,,59.8,119.02499999999999,1.15,SS,65,-0.6504379263303133,-0.27188930286636576,-0.4990184769447343
akiyash01,2020,1,CIN,NL,54,,155,16,38,6,1,0,9.0,7.0,3.0,25,34.0,0.0,2.0,0.0,0.0,1.0,,54.7,44.3,1.0,OF,52,-0.7009860541123492,-0.7235699016112898,-0.7100195931119254
akiyash01,2021,1,CIN,NL,88,,162,16,33,8,0,0,12.0,2.0,3.0,14,40.0,1.0,4.0,1.0,1.0,1.0,,51.10000000000001,41.0,1.0,OF,61,-0.7366670854879039,-0.7435169872701488,-0.7394070462008019
alberha01,2019,1,BAL,AL,139,,524,62,160,21,2,12,51.0,4.0,4.0,16,50.0,1.0,4.0,3.0,3.0,9.0,,203.9,276.35,1.05,2B,161,0.7777944684523127,0.6790728944912144,0.7383058388678734
alberha01,2020,1,BAL,AL,54,,219,35,62,15,0,3,22.0,3.0,0.0,5,30.0,0.0,3.0,2.0,2.0,6.0,,95.50000000000001,121.00000000000003,1.1,2B,57,-0.29660103185606085,-0.25995127432810894,-0.2819411288448801
alberha01,2021,1,KCA,AL,103,,241,25,65,20,3,2,24.0,3.0,1.0,4,26.0,0.0,4.0,4.0,2.0,1.0,,91.50000000000001,111.215,1.0875,2B,98,-0.336246622273344,-0.3190974055923323,-0.32938693560093935
alberha01,2022,1,LAN,NL,73,,156,13,38,9,2,2,15.0,0.0,1.0,3,25.0,0.0,0.0,0.0,0.0,7.0,,50.8,83.70000000000002,1.0416666666666667,1B,76,-0.7396405047692003,-0.48541378798733503,-0.6379498180564542
alberma01,2009,1,BAL,AL,56,,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.4,1.0,P,56,-1.2431395030686965,-0.964748300941132,-1.1317830222176708
alberma01,2010,1,BAL,AL,62,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.4,1.0,P,62,-1.2431395030686965,-0.9284808724704791,-1.1172760508294095
alberma01,2011,1,BOS,AL,56,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.7,1.0,P,56,-1.2431395030686965,-0.9750240723411504,-1.135893330777678
alberma01,2013,1,CLE,AL,56,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.2,1.0,P,56,-1.2431395030686965,-0.9538680723999362,-1.1274309308011925
alberma01,2016,1,CHA,AL,58,,1,1,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.8,3.8000000000000007,1.0,P,58,-1.225298987380919,-0.9683750437881973,-1.1225294099438303
alberma01,2017,1,WAS,NL,63,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.5,1.0,P,63,-1.2431395030686965,-0.9762329866235054,-1.13637689649062
alberma01,2019,1,MIL,NL,67,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.6,1.0,P,67,-1.2431395030686965,-0.9756285294823279,-1.136135113634149
albieoz01,2017,1,ATL,NL,57,,217,34,62,9,5,6,28.0,8.0,1.0,21,36.0,0.0,3.0,1.0,2.0,3.0,,106.60000000000001,138.82,1.1,2B,57,-0.18658451844810015,-0.15223701177026977,-0.172845515776968
albieoz01,2018,1,ATL,NL,158,,639,105,167,40,5,24,72.0,14.0,3.0,36,116.0,0.0,5.0,1.0,3.0,9.0,,287.3,379.28000000000003,1.1,2B,157,1.6044050286526668,1.3012406299052663,1.4831392691537066
albieoz01,2019,1,ATL,NL,160,,640,102,189,43,8,24,86.0,15.0,4.0,54,112.0,6.0,4.0,0.0,4.0,2.0,,316.5,417.6700000000001,1.1,2B,158,1.8938178386988336,1.533291726403328,1.7496073937806313
albieoz01,2021,1,ATL,NL,156,,629,103,163,40,7,30,106.0,20.0,4.0,47,128.0,2.0,3.0,0.0,7.0,4.0,,321.6,355.4100000000001,1.1,2B,156,1.94436596648087,1.1569567103061855,1.6294022640109962
albieoz01,2022,1,ATL,NL,64,,247,36,61,16,0,8,35.0,3.0,5.0,16,47.0,0.0,2.0,0.0,4.0,0.0,,108.8,136.73000000000002,1.1,2B,64,-0.16477944371859454,-0.16487016602088042,-0.16481573263950888
albieoz01,2023,1,ATL,NL,148,148.0,596,96,167,30,5,33,109.0,13.0,1.0,46,107.0,2.0,8.0,0.0,8.0,9.0,,316.19999999999993,338.69000000000005,1.1,2B,148,1.8908444194175367,1.0558914763012992,1.5568632421710418
albural01,2013,1,DET,AL,53,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.7999999999999998,1.0,P,53,-1.2431395030686965,-0.9804641866117483,-1.1380693764859173
albural01,2014,1,DET,AL,72,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.8,1.0,P,72,-1.2431395030686965,-0.9623304723764218,-1.1308158907917867
albural01,2015,1,DET,AL,67,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.699999999999999,1.0,P,67,-1.2431395030686965,-0.9448012152822729,-1.1238041879541272
alcaljo01,2021,1,MIN,AL,59,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.2,1.0,P,59,-1.2431395030686965,-0.9720017866352627,-1.134684416495323
alcanar01,2014,1,CHN,NL,70,,278,31,57,11,2,10,29.0,8.0,5.0,17,93.0,0.0,2.0,1.0,2.0,3.0,,96.89999999999999,103.29000000000002,1.05,2B,73,-0.282725075210012,-0.36700063403065303,-0.31643529873826837
alcanar01,2017,1,CIN,NL,70,,105,13,18,3,1,1,7.0,2.0,0.0,2,38.0,0.0,0.0,1.0,0.0,2.0,,31.5,30.759999999999998,1.0875,2B,37,-0.9309304785325916,-0.80541339852673,-0.8807236465302469
alcanse01,2021,1,CHN,NL,89,,220,30,45,6,3,5,17.0,3.0,0.0,30,74.0,2.0,2.0,1.0,2.0,3.0,,82.8,159.815,1.0875,2B,81,-0.42247578143093506,-0.0253312349800432,-0.2636179628505783
alexama02,2000,1,BOS,AL,101,,194,30,41,4,3,4,19.0,2.0,0.0,13,41.0,0.0,0.0,2.0,0.0,0.0,,76.3,90.44000000000001,1.1166666666666667,2B,90,-0.4868998658590202,-0.4446733766719682,-0.47000927018419936
alexasc01,2017,1,KCA,AL,58,,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.8000000000000007,1.0,P,58,-1.2431395030686965,-0.9683750437881973,-1.1332337193564967
alexasc01,2018,1,LAN,NL,73,,5,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,,0.0,8.5,1.0,P,73,-1.2431395030686965,-0.9399655581528524,-1.121869925102359
alexasc01,2023,1,SFN,NL,55,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.100000000000001,1.0,P,55,-1.2431395030686965,-0.9484279581293382,-1.1252548850929531
alfarjo01,2018,1,PHI,NL,108,,344,35,90,16,2,10,37.0,3.0,0.0,18,138.0,6.0,14.0,0.0,1.0,2.0,,132.3,553.6800000000001,1.15,3B,105,0.06813839998294416,2.355413884118913,0.9830485936373318
alfarjo01,2019,1,MIA,NL,130,,431,44,113,14,1,18,57.0,4.0,4.0,22,154.0,1.0,10.0,0.0,2.0,12.0,,168.79999999999995,578.88,1.05,1B,119,0.4299044125406524,2.5077370836956554,1.2610374810026537
alfarjo01,2021,1,MIA,NL,92,,295,22,72,15,1,4,30.0,8.0,1.0,11,99.0,0.0,5.0,0.0,0.0,8.0,,99.2,304.28999999999996,1.0333333333333332,1B,85,-0.25992886072007404,0.8479582197362215,0.18322597146244424
alfarjo01,2022,1,SDN,NL,82,,256,25,63,14,0,7,40.0,1.0,0.0,11,98.0,0.0,4.0,0.0,3.0,5.0,,104.8,340.8,1.2,C,65,-0.2044250341358777,1.0686455219801452,0.3048031883105315
alfonan01,2000,1,FLO,NL,68,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.9,1.0,P,68,-1.2431395030686965,-0.9556814438234688,-1.1281562793706055
alfonan01,2001,1,FLO,NL,58,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,P,58,-1.2431395030686965,-0.9490324152705157,-1.1254966679494243
alfonan01,2002,1,CHN,NL,66,,3,0,2,0,0,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,7.0,1.0,P,66,-1.213405310255734,-0.9490324152705157,-1.1076561522616468
alfonan01,2003,1,CHN,NL,60,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,3.2,1.0,P,60,-1.2431395030686965,-0.9720017866352627,-1.134684416495323
alfonan01,2004,1,ATL,NL,79,,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.300000000000001,1.0,P,79,-1.2431395030686965,-0.9653527580823095,-1.1320248050741417
alfonan01,2007,1,PHI,NL,61,,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.1,1.0,P,61,-1.2431395030686965,-0.9786508151882157,-1.1373440279165041
alfoned01,2000,1,NYN,NL,150,,544,109,176,40,2,25,94.0,3.0,2.0,95,70.0,1.0,5.0,0.0,6.0,12.0,,331.2,396.00000000000006,1.1,2B,146,2.039515383482349,1.4023058639101529,1.7846315756534707
alfoned01,2001,1,NYN,NL,124,,457,64,111,22,0,17,49.0,5.0,0.0,51,62.0,0.0,5.0,1.0,5.0,7.0,,191.7,294.47,1.1,2B,122,0.6568754176795989,0.7886005284725865,0.7095654619967939
alfoned01,2002,1,NYN,NL,135,,490,78,151,26,0,16,56.0,6.0,0.0,62,55.0,8.0,7.0,0.0,3.0,5.0,,238.20000000000002,180.73,1.1,3B,134,1.117755406280516,0.10109097609724127,0.7110896342072061
alfoned01,2003,1,SFN,NL,142,,514,56,133,25,2,13,81.0,5.0,2.0,58,41.0,4.0,4.0,3.0,7.0,14.0,,229.6,163.67999999999998,1.1,2B,139,1.0325173868833568,-0.0019689664735310225,0.6187228455406018
alfoned01,2004,1,SFN,NL,139,,519,66,150,26,1,11,77.0,1.0,1.0,46,40.0,2.0,5.0,2.0,4.0,15.0,,240.20000000000005,167.75000000000003,1.1,2B,134,1.1375782014891578,0.022632439172395553,0.6915998965624529
alfoned01,2005,1,SFN,NL,109,,368,36,102,17,1,2,43.0,2.0,0.0,27,34.0,1.0,2.0,1.0,4.0,11.0,,144.7,117.04,1.1,2B,99,0.19103973027652174,-0.28388777711874,0.0010687273184170204
alfonel01,2006,1,SFN,NL,87,,286,27,76,17,2,12,39.0,1.0,0.0,9,74.0,7.0,7.0,4.0,3.0,10.0,,113.99999999999999,351.9599999999999,1.2,C,84,-0.11324017617612654,1.1361029389355592,0.38649706986854776
alicelu01,2000,1,TEX,AL,139,,540,85,159,25,8,6,63.0,1.0,3.0,59,75.0,1.0,5.0,7.0,7.0,13.0,,256.1,339.43500000000006,1.1166666666666667,2B,139,1.2951694233978581,1.0603946820030719,1.2012595268399435
alicelu01,2001,1,KCA,AL,113,,387,44,106,16,4,4,32.0,8.0,6.0,23,56.0,0.0,4.0,3.0,1.0,6.0,,142.3,188.87000000000006,1.1,2B,85,0.16725237602615206,0.15029378738909424,0.16046894057132893
alicelu01,2002,1,KCA,AL,94,,237,28,54,8,2,1,23.0,2.0,3.0,32,34.0,1.0,1.0,3.0,0.0,5.0,,90.0,106.12,1.05,1B,68,-0.3511137186798253,-0.3498944969353285,-0.3506260299820266
allench01,2001,1,MIN,AL,57,,175,20,46,13,2,4,20.0,1.0,2.0,19,37.0,1.0,0.0,0.0,1.0,7.0,,72.3,27.7,1.0,OF,27,-0.5265454562763033,-0.823909787046763,-0.6454911885844872
allenco01,2013,1,CLE,AL,77,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,1.0,P,77,-1.2431395030686965,-0.9973889865647197,-1.1448392964671057
allenco01,2014,1,CLE,AL,76,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.8,1.0,P,76,-1.2431395030686965,-0.9804641866117483,-1.1380693764859173
allenco01,2015,1,CLE,AL,70,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.6,1.0,P,70,-1.2431395030686965,-0.9756285294823279,-1.136135113634149
allenco01,2016,1,CLE,AL,67,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.7,1.0,P,67,-1.2431395030686965,-0.9629349295175994,-1.1310576736482576
allenco01,2017,1,CLE,AL,69,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.3000000000000003,1.0,P,69,-1.2431395030686965,-0.971397329494085,-1.134442633638852
allenco01,2018,1,CLE,AL,70,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.7,1.0,P,70,-1.2431395030686965,-0.9629349295175994,-1.1310576736482576
allengr01,2018,1,CLE,AL,91,,265,36,68,11,3,2,20.0,21.0,4.0,14,58.0,1.0,7.0,4.0,1.0,5.0,,104.79999999999998,92.6,1.0,OF,87,-0.20442503413587784,-0.43161710242253326,-0.29530186145054
allengr01,2019,1,CLE,AL,89,,231,30,53,9,3,4,27.0,8.0,2.0,11,53.0,1.0,9.0,4.0,1.0,3.0,,94.5,63.3,1.0,OF,84,-0.3065124294603818,-0.6087230447875552,-0.42739667559125116
allenni02,2022,1,OAK,AL,100,,299,31,62,13,0,4,19.0,3.0,2.0,19,64.0,0.0,1.0,6.0,1.0,5.0,,90.2,248.17000000000002,1.125,2B,103,-0.34913143915896117,0.5087368721073809,-0.005984114652424322
allenni02,2023,1,OAK,AL,106,106.0,303,29,67,4,2,4,20.0,5.0,1.0,17,52.0,0.0,1.0,6.0,2.0,8.0,,90.6,210.08,1.125,2B,105,-0.34516688011723295,0.2784991470328522,-0.09570046925719886
almanar01,2000,1,FLO,NL,67,,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.7000000000000002,1.0,P,67,-1.2431395030686965,-0.9810686437529259,-1.1383111593423882
almanar01,2001,1,FLO,NL,52,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.2000000000000002,1.0,P,52,-1.2431395030686965,-0.9840909294588137,-1.1395200736247433
almanar01,2002,1,FLO,NL,51,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.5,1.0,P,51,-1.2431395030686965,-0.9701884152117299,-1.13395906792591
almanar01,2003,1,FLO,NL,51,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,1.0,P,51,-1.2431395030686965,-0.9822775580352809,-1.1387947250553303
almanca01,2000,1,SDN,NL,62,,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,5.9,1.0,P,62,-1.2431395030686965,-0.9556814438234688,-1.1281562793706055
almanca01,2004,1,TEX,AL,67,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.300000000000001,1.0,P,67,-1.2431395030686965,-0.959308186670534,-1.1296069765094314
almonab01,2015,2,CLE,AL,51,,178,30,47,9,5,5,20.0,6.0,0.0,16,33.0,0.0,0.0,0.0,2.0,4.0,,84.8,69.1,1.0,OF,64,-0.4026529862222935,-0.5736645305992574,-0.47105760397307905
almonab01,2016,1,CLE,AL,67,,182,24,48,20,1,1,22.0,8.0,0.0,8,42.0,1.0,1.0,0.0,3.0,5.0,,81.50000000000001,38.699999999999996,1.0,OF,58,-0.43536059831655194,-0.7574195015172326,-0.5641841595968242
almonab01,2017,1,CLE,AL,69,,172,26,40,8,3,3,14.0,2.0,1.0,20,46.0,0.0,1.0,1.0,1.0,2.0,,69.89999999999999,34.8,1.0,OF,58,-0.5503328105266733,-0.7809933300231569,-0.6425970183252667
almonab01,2018,1,KCA,AL,50,,134,15,24,1,2,3,9.0,2.0,2.0,15,36.0,0.0,0.0,1.0,1.0,6.0,,40.9,43.9,1.0,OF,39,-0.8377633410519763,-0.7259877301759998,-0.7930530967015856
almonab01,2021,1,ATL,NL,64,,148,20,32,12,0,5,19.0,1.0,1.0,26,38.0,0.0,0.0,0.0,1.0,2.0,,65.60000000000001,25.9,1.0,OF,42,-0.5929518202252525,-0.8347900155879588,-0.6896870983703351
almoral01,2017,1,CHN,NL,132,,299,39,89,18,1,8,46.0,1.0,0.0,19,53.0,1.0,0.0,3.0,2.0,8.0,,140.6,81.1,1.0,OF,105,0.15040300009880656,-0.5011296736579515,-0.11021006940389667
almoral01,2018,1,CHN,NL,152,,444,62,127,24,1,5,41.0,1.0,3.0,24,83.0,1.0,3.0,2.0,6.0,12.0,,180.29999999999998,131.2,1.0,OF,138,0.5438854849903418,-0.1982966459279991,0.24701263262300546
almoral01,2019,1,CHN,NL,130,,339,41,80,11,1,12,32.0,2.0,1.0,16,62.0,4.0,1.0,5.0,2.0,8.0,,120.69999999999999,98.7,1.0,OF,125,-0.046833812227177224,-0.3947452168107027,-0.18599837406058742
almoral01,2022,1,CIN,NL,64,,215,26,48,10,1,5,29.0,3.0,2.0,17,46.0,0.0,1.0,1.0,1.0,9.0,,87.1,67.5,1.0,OF,62,-0.3798567717323557,-0.5833358448580982,-0.46124840098265274
alomaro01,2000,1,CLE,AL,155,,610,111,189,40,2,19,89.0,39.0,4.0,64,82.0,4.0,6.0,11.0,6.0,19.0,,335.90000000000003,432.85,1.1,2B,155,2.0860989522226574,1.6250483204340798,1.9016786995072263
alomaro01,2001,1,CLE,AL,157,,575,113,193,34,12,20,100.0,30.0,6.0,80,71.0,5.0,4.0,9.0,9.0,9.0,,354.29999999999995,405.46000000000004,1.1,2B,157,2.268468668142159,1.4594875094655488,1.9448762046715147
alomaro01,2002,1,NYN,NL,149,,590,73,157,24,4,11,53.0,16.0,4.0,57,83.0,4.0,1.0,6.0,1.0,12.0,,232.4,373.89000000000004,1.1,2B,147,1.060269300175455,1.2686603899957964,1.1436257361035915
alomaro01,2003,1,NYN,NL,73,,263,34,69,17,1,2,22.0,6.0,0.0,29,40.0,2.0,2.0,4.0,4.0,8.0,,106.99999999999999,358.49,1.1,2B,139,-0.18261995940637207,1.1755739902544537,0.36065762045795824
alomaro01,2003,2,CHA,AL,67,,253,42,64,11,1,3,17.0,6.0,2.0,30,37.0,1.0,1.0,8.0,4.0,9.0,,104.39999999999999,358.49,1.1,2B,139,-0.20838959317760605,1.1755739902544537,0.3451958401952179
alomasa02,2000,1,CLE,AL,97,,356,44,103,16,2,7,42.0,2.0,2.0,16,41.0,1.0,4.0,4.0,4.0,9.0,,148.00000000000003,412.92,1.2,C,95,0.22374734237078073,1.504580012197394,0.736080410301426
alomasa02,2001,1,CHA,AL,70,,220,17,54,8,1,4,21.0,1.0,2.0,12,17.0,1.0,2.0,3.0,2.0,6.0,,70.79999999999998,229.32,1.2,C,69,-0.5414125526827847,0.3947967009954127,-0.1669288512115057
alomasa02,2002,1,CHA,AL,51,,167,21,48,10,1,7,25.0,0.0,0.0,5,14.0,0.0,1.0,1.0,2.0,5.0,,74.6,301.8,1.2,C,88,-0.5037492417863656,0.8329072369209007,0.03091334969654097
alomasa02,2003,1,CHA,AL,75,,194,22,52,12,0,5,26.0,0.0,0.0,4,17.0,0.0,0.0,5.0,1.0,4.0,,78.3,231.96,1.2,C,75,-0.4670770706503786,0.41075436952250005,-0.11594449458122713
alomasa02,2004,1,CHA,AL,50,,146,15,35,4,0,2,14.0,0.0,0.0,11,13.0,2.0,2.0,3.0,2.0,4.0,,51.4,172.32,1.2,C,49,-0.7336936662066079,0.05025613052420936,-0.420113747514281
alonspe01,2019,1,NYN,NL,161,,597,103,155,30,2,53,120.0,1.0,0.0,72,183.0,6.0,21.0,0.0,3.0,13.0,,333.40000000000003,592.38,0.9,1B,156,2.0613204582118554,2.5893387977546247,2.272527794028963
alonspe01,2020,1,NYN,NL,57,,208,31,48,6,0,16,35.0,1.0,0.0,24,61.0,4.0,6.0,0.0,1.0,4.0,,99.49999999999999,134.46,0.9,1B,39,-0.25695544143877797,-0.17859134312561087,-0.22560980211351112
alonspe01,2021,1,NYN,NL,152,,561,81,147,27,3,37,94.0,3.0,0.0,60,127.0,6.0,12.0,0.0,4.0,20.0,,276.9,538.74,0.9,1B,148,1.5013264935677302,2.265107987226987,1.8068390910314327
alonspe01,2022,1,NYN,NL,160,,597,95,162,27,0,40,131.0,5.0,1.0,67,128.0,16.0,12.0,0.0,9.0,17.0,,335.70000000000005,510.21,0.9,1B,134,2.0841166727017932,2.0926563648490317,2.0875325495606885
alonspe01,2023,1,NYN,NL,153,154.0,568,92,123,21,2,46,118.0,4.0,1.0,65,151.0,6.0,21.0,0.0,4.0,17.0,,300.59999999999997,566.5500000000001,0.9,1B,144,1.7362266167901328,2.433207518188464,2.0150189773494653
alonsyo01,2012,1,SDN,NL,155,,549,47,150,39,0,9,62.0,3.0,0.0,62,101.0,9.0,3.0,1.0,4.0,14.0,,215.2,650.25,0.9,1B,149,0.8897932613811375,2.9391381453540726,1.7095312149703115
alonsyo01,2013,1,SDN,NL,97,,334,34,94,11,0,6,45.0,6.0,0.0,32,47.0,5.0,2.0,0.0,7.0,9.0,,140.7,412.47,1.025,1B,95,0.15139413985923858,1.501859955062095,0.6915804659403811
alonsyo01,2014,1,SDN,NL,84,,267,27,64,19,1,7,27.0,6.0,1.0,17,36.0,1.0,1.0,0.0,3.0,8.0,,98.1,302.57,1.0,1B,80,-0.27083139808482704,0.8375615569079679,0.17252578391229095
alonsyo01,2015,1,SDN,NL,103,,354,50,100,18,1,5,31.0,2.0,5.0,42,48.0,3.0,3.0,0.0,3.0,13.0,,147.5,436.39000000000004,1.0,1B,104,0.21879164356862005,1.646446103231765,0.7898534274338781
alonsyo01,2016,1,OAK,AL,156,,482,52,122,34,0,7,56.0,3.0,1.0,45,74.0,1.0,1.0,0.0,4.0,15.0,,192.60000000000002,630.27,1.0,1B,152,0.665795675523488,2.818367608546798,1.5268244487328122
alonsyo01,2017,1,OAK,AL,100,,319,52,85,17,0,22,49.0,1.0,0.0,50,88.0,6.0,2.0,0.0,0.0,6.0,,162.29999999999998,516.6,0.9,1B,135,0.3654803281125676,2.1312811761702775,1.0718006673356517
alonsyo01,2018,1,CLE,AL,145,,516,64,129,19,0,23,83.0,0.0,0.0,51,123.0,1.0,2.0,0.0,5.0,10.0,,230.79999999999998,515.5200000000001,0.9,1B,138,1.0444110640085418,2.1247530390455607,1.4765478540233494
alonsyo01,2019,1,CHA,AL,67,,219,23,39,6,0,7,27.0,0.0,1.0,29,53.0,2.0,1.0,0.0,2.0,8.0,,79.0,115.92,0.9,1B,32,-0.46013909232735406,-0.2906576970999286,-0.3923465342363839
alonsyo01,2019,2,COL,NL,54,,73,11,19,7,0,3,10.0,0.0,0.0,10,17.0,1.0,1.0,0.0,0.0,5.0,,35.599999999999994,115.92,0.9,1B,32,-0.8902937483548764,-0.2906576970999286,-0.6504393278528973
aloumo01,2000,1,HOU,NL,126,,454,82,161,28,2,30,114.0,3.0,3.0,52,45.0,4.0,2.0,0.0,9.0,21.0,,298.2,92.0,1.0,OF,121,1.712439262539763,-0.43524384526959853,0.8533660194160183
aloumo01,2001,1,HOU,NL,136,,513,79,170,31,1,27,108.0,5.0,1.0,57,57.0,14.0,3.0,0.0,8.0,18.0,,298.0,106.9,1.0,OF,130,1.7104569830188991,-0.3451797312341436,0.888202297317682
aloumo01,2002,1,CHN,NL,132,,484,50,133,23,1,15,61.0,8.0,0.0,47,61.0,4.0,0.0,0.0,3.0,15.0,,199.9,102.7,1.0,OF,124,0.7381488780350295,-0.3705669311636007,0.2946625543555774
aloumo01,2003,1,CHN,NL,151,,565,83,158,35,1,22,91.0,3.0,1.0,63,67.0,7.0,7.0,0.0,3.0,16.0,,283.09999999999997,97.89999999999999,1.0,OF,142,1.562777158714519,-0.39958087394012315,0.7778339456526621
aloumo01,2004,1,CHN,NL,155,,601,106,176,36,3,39,106.0,3.0,0.0,68,80.0,2.0,0.0,0.0,6.0,12.0,,329.69999999999993,116.39999999999999,1.0,OF,154,2.0246482870758675,-0.28775630282227643,1.09968645111661
aloumo01,2005,1,SFN,NL,123,,427,67,137,21,3,19,63.0,5.0,1.0,56,43.0,1.0,3.0,0.0,4.0,11.0,,223.00000000000003,107.4,1.0,OF,117,0.96710216269484,-0.34215744552825583,0.4433983194056016
aloumo01,2006,1,SFN,NL,98,,345,52,104,25,1,22,74.0,2.0,1.0,28,31.0,2.0,1.0,0.0,4.0,15.0,,192.50000000000003,82.9,1.0,OF,92,0.6648045357630559,-0.4902494451167555,0.2027829434111313
aloumo01,2007,1,NYN,NL,87,,328,51,112,19,1,13,49.0,3.0,0.0,27,30.0,5.0,2.0,0.0,3.0,13.0,,170.49999999999997,67.8,1.0,OF,84,0.44675378846799796,-0.5815224734345655,0.03544328370697253
altheaa01,2016,1,PHI,NL,57,,198,23,39,6,0,4,22.0,7.0,2.0,23,69.0,2.0,6.0,0.0,0.0,4.0,,75.49999999999999,55.5,1.0,OF,57,-0.49482898394247693,-0.6558707017994041,-0.5592456710852478
altheaa01,2017,1,PHI,NL,107,,372,58,101,24,5,19,65.0,5.0,4.0,32,104.0,2.0,7.0,0.0,1.0,12.0,,192.09999999999997,108.5,1.0,OF,106,0.660839976721327,-0.3355084169753028,0.26230061924267506
